user_id,movie_id,rating
472,174,5
421,915,4
630,11,5
803,306,4
407,650,2
934,86,3
409,607,5
181,407,2
318,763,3
854,458,3
374,231,2
334,200,4
198,164,3
774,1090,1
303,333,4
883,805,4
57,763,5
382,9,4
803,303,4
5,235,4
747,508,5
296,125,5
180,469,5
60,98,4
372,44,4
201,563,1
823,211,5
297,1007,4
569,151,5
886,179,2
201,979,2
96,194,2
534,125,3
145,315,5
872,628,4
305,187,4
717,235,4
508,82,3
768,16,3
393,951,3
452,89,5
373,414,3
405,1438,1
721,879,4
671,526,2
301,831,4
782,1237,3
174,12,5
282,302,5
655,47,3
360,334,4
62,1132,2
545,175,4
363,273,3
847,609,2
339,790,2
880,88,3
889,652,5
225,492,4
374,732,4
125,190,5
592,742,4
455,504,4
524,1184,3
760,873,4
660,211,4
17,243,1
314,105,4
661,280,3
890,97,4
561,739,2
747,22,3
372,234,5
412,208,4
416,15,4
293,845,2
472,72,5
690,237,4
126,323,3
324,690,4
886,89,4
145,563,3
381,133,5
666,302,5
867,289,5
130,405,4
533,151,3
393,79,4
344,663,5
846,1220,2
389,77,2
868,408,5
640,1010,3
416,790,4
786,283,4
207,79,4
159,250,3
665,92,4
638,410,4
934,420,4
597,990,2
130,342,3
786,357,5
101,1034,2
39,269,4
301,11,4
843,528,3
292,491,4
771,1129,5
417,273,3
49,102,2
18,286,5
181,1388,1
708,1049,2
97,169,5
224,196,4
563,321,5
719,97,3
429,273,4
468,257,4
848,196,5
648,586,3
851,588,4
682,164,3
326,444,4
271,430,5
402,7,4
160,671,5
537,539,1
398,837,4
334,744,3
871,662,3
437,238,5
11,12,2
843,71,2
655,246,3
653,1620,2
552,125,3
379,393,4
59,418,2
214,324,5
322,313,5
834,150,5
537,170,3
697,1067,5
883,20,4
562,141,4
345,781,3
5,169,5
551,561,5
565,652,5
313,837,4
282,358,3
214,166,4
641,50,3
264,382,4
347,588,3
694,118,4
140,288,3
468,143,5
311,43,4
533,449,4
194,180,3
387,268,3
571,657,4
592,527,5
325,16,1
807,381,2
177,173,4
659,82,4
549,100,4
889,678,3
898,309,5
123,319,4
236,506,5
606,82,5
381,83,4
539,50,3
372,678,4
416,354,4
178,1101,4
795,410,2
751,56,4
532,982,3
246,97,3
459,289,4
224,528,3
495,470,5
454,211,2
442,77,3
13,686,5
59,871,2
354,707,4
760,172,3
271,470,3
454,66,4
450,689,3
497,230,2
758,411,4
804,141,3
361,148,1
881,234,3
907,924,5
798,554,2
296,654,5
85,485,5
159,323,4
764,95,5
875,12,5
610,187,4
758,191,5
13,285,5
222,399,4
286,569,4
615,237,4
328,157,5
54,288,4
72,77,4
841,288,3
445,56,5
425,210,3
664,203,4
330,98,5
70,94,3
102,230,2
207,1272,3
59,735,5
60,95,4
90,310,3
933,218,3
608,127,5
568,234,3
862,111,5
698,202,3
814,672,3
92,463,4
360,748,2
383,505,4
541,755,5
291,800,2
158,810,4
321,526,3
655,1406,3
889,651,4
821,213,5
38,71,5
206,1313,1
533,72,2
671,265,3
256,121,5
445,87,3
642,78,3
201,454,2
795,1110,3
919,864,2
626,288,3
181,1375,1
792,151,3
619,550,5
276,403,4
286,298,4
7,504,5
586,926,4
296,238,4
470,288,4
276,373,2
14,202,3
405,202,4
432,121,4
913,1240,2
744,428,4
622,204,3
642,89,2
325,135,5
109,739,4
524,161,4
747,1194,5
256,692,5
592,253,1
766,530,4
21,670,3
932,389,3
542,588,4
922,83,4
482,988,4
919,246,3
913,288,2
892,177,4
286,732,5
49,1075,2
354,131,3
343,498,5
363,719,3
840,516,5
790,283,2
910,742,4
851,681,1
686,514,5
22,1003,1
456,1198,4
645,286,4
255,665,3
279,30,2
406,485,3
660,1133,2
768,65,4
472,404,3
788,696,3
444,269,4
94,381,4
655,1,2
57,243,3
458,530,4
116,255,3
446,888,1
262,125,3
184,483,5
871,4,3
236,443,4
92,1212,3
922,290,4
854,597,2
619,187,5
537,1134,3
293,179,4
684,477,5
232,318,5
887,385,4
660,106,2
145,216,5
943,50,4
537,99,2
852,290,4
102,235,3
721,135,3
417,257,3
89,222,5
363,317,5
709,176,4
506,478,4
831,156,4
925,288,5
506,66,4
407,705,4
758,340,3
894,827,3
297,209,4
11,120,2
639,165,3
234,161,3
608,305,3
426,100,4
369,243,3
581,285,5
487,133,4
280,384,4
425,147,3
293,166,3
523,72,4
938,252,4
880,54,3
498,124,3
551,448,4
703,322,3
647,134,4
859,1014,4
466,315,5
56,191,4
606,282,4
472,94,5
464,326,4
374,184,2
563,301,4
807,161,4
582,1,4
192,476,2
370,294,1
151,443,5
405,858,1
314,196,3
363,946,4
825,717,4
692,762,4
59,186,5
479,265,4
703,410,4
109,227,5
284,319,3
474,486,4
529,288,4
648,603,5
381,961,3
339,504,5
328,31,4
722,100,4
532,333,4
394,109,4
524,182,5
484,89,4
313,162,3
215,180,3
751,479,2
266,25,3
286,202,4
566,231,1
116,751,3
798,72,3
271,963,5
873,258,3
339,1248,3
773,238,4
847,125,3
393,527,3
216,69,5
798,465,4
20,210,4
592,95,4
618,190,4
663,323,2
873,348,3
373,366,4
393,62,4
23,99,4
146,315,5
464,307,5
779,181,5
306,287,4
746,229,2
115,922,3
605,135,5
931,258,3
303,1209,2
897,433,4
363,24,3
192,252,1
189,216,5
532,796,5
378,302,5
140,873,2
892,89,5
886,3,3
222,181,4
435,381,4
387,972,2
106,162,5
178,625,3
603,474,4
885,318,5
498,517,4
707,1311,3
85,89,4
889,147,3
64,82,3
784,321,3
452,294,2
299,134,4
82,112,1
795,81,4
193,562,3
458,208,4
79,370,2
757,1,4
846,96,4
629,326,3
474,697,4
345,772,4
933,1,3
380,121,3
308,91,4
833,197,3
291,756,3
694,188,5
843,153,3
374,202,3
388,111,3
29,303,4
804,632,3
118,185,5
495,80,3
218,642,3
226,513,3
902,754,3
119,977,3
395,210,5
125,63,3
346,780,2
91,322,4
617,656,4
420,690,5
414,886,4
807,135,5
314,1012,4
892,588,5
128,507,4
308,174,4
145,820,2
878,535,1
286,512,2
197,288,3
201,665,2
796,735,2
620,354,5
648,203,1
523,435,5
299,185,3
28,258,5
711,49,4
922,122,2
454,465,3
248,475,5
246,254,1
236,117,3
821,151,4
577,215,5
92,1042,3
26,546,2
83,69,4
59,633,3
837,283,5
807,1078,4
326,88,2
468,258,4
595,240,3
639,87,3
332,50,5
463,121,3
417,441,3
450,1297,4
587,887,2
92,800,3
409,945,3
916,702,3
883,257,5
774,708,2
177,288,5
119,931,1
109,431,3
280,546,4
197,195,5
843,674,2
749,986,3
223,249,2
791,181,5
320,368,3
70,175,3
291,761,3
472,403,5
841,358,1
533,435,4
503,692,3
642,473,1
112,332,4
666,26,3
651,327,4
487,45,5
385,177,4
95,144,5
494,707,4
271,549,4
334,73,3
401,243,3
519,1293,5
49,928,2
178,274,4
551,761,1
655,79,5
877,155,2
919,305,4
572,813,4
86,269,4
747,500,4
606,132,5
666,176,4
802,194,4
158,195,5
389,728,3
95,24,3
85,215,4
275,470,3
360,303,3
393,338,2
44,96,4
345,287,4
334,52,4
901,222,4
279,210,4
302,289,3
541,82,3
823,762,4
209,333,2
305,708,3
327,44,3
533,204,4
239,483,5
271,493,4
279,759,4
887,699,1
435,824,1
10,223,5
839,276,3
537,713,3
694,176,5
407,648,3
796,778,4
224,676,3
639,179,1
853,682,4
11,259,3
287,710,4
870,1,5
164,322,4
236,134,4
823,127,5
604,670,5
74,313,5
144,58,3
361,111,3
7,144,5
303,763,4
864,609,3
38,195,1
172,428,4
405,1090,1
268,540,1
638,230,5
291,235,2
749,550,4
222,176,4
295,216,5
925,672,3
639,990,1
387,1014,3
840,611,4
500,13,5
109,559,3
328,1277,3
533,408,4
608,174,3
642,468,3
440,312,5
256,554,4
118,800,4
280,220,5
344,97,3
784,313,5
212,180,1
666,153,4
532,195,5
405,1552,1
418,315,2
357,687,3
373,1066,4
405,1581,1
276,276,4
389,1,4
868,225,1
933,1228,1
751,538,4
932,525,5
324,332,3
213,218,4
72,182,5
457,433,5
851,1337,3
318,892,3
666,147,3
692,56,3
85,478,4
521,222,4
800,181,4
71,429,4
460,298,2
898,343,3
655,739,4
325,475,4
625,678,3
934,436,3
297,628,4
733,137,5
539,962,4
94,928,3
487,747,4
330,126,5
943,193,4
12,318,5
537,837,3
186,237,2
694,161,4
586,1046,3
270,727,5
847,317,3
64,203,4
476,790,4
138,474,5
796,615,4
82,64,5
393,89,3
536,699,3
698,181,3
130,100,3
326,608,4
555,318,4
650,1215,3
25,131,4
13,68,3
99,210,5
645,180,4
801,328,5
513,258,4
699,828,3
181,118,2
326,478,3
387,603,4
361,934,3
181,1198,1
405,657,1
854,288,5
267,552,3
374,64,5
592,963,5
897,141,4
727,1657,3
83,660,4
81,147,4
346,300,5
689,257,5
121,937,4
807,503,3
295,60,5
747,591,2
745,527,3
789,124,4
195,55,4
283,659,5
495,1188,5
222,810,2
889,279,2
373,739,3
253,95,4
916,186,3
731,196,5
262,147,3
339,161,3
256,31,5
399,780,1
379,173,5
23,89,5
6,47,3
580,871,4
80,234,3
653,328,4
239,269,5
46,690,5
782,342,2
401,451,2
518,546,4
598,292,4
537,22,2
833,50,2
796,218,3
805,258,3
504,428,3
301,455,5
707,744,3
303,558,4
378,5,3
630,930,3
373,431,5
495,163,5
603,1483,5
472,12,5
293,1311,3
766,214,2
518,117,5
567,506,5
463,271,1
328,939,4
2,312,3
313,663,5
385,485,4
487,117,5
788,69,4
622,172,5
49,209,5
95,210,5
804,403,3
821,64,5
279,1491,5
10,447,4
44,25,2
669,187,5
450,318,5
642,53,2
885,756,2
140,245,3
440,582,3
280,70,4
343,642,4
615,736,5
339,661,5
230,266,4
279,515,3
654,195,4
301,195,5
42,161,4
746,405,2
393,118,4
543,239,2
455,217,4
491,23,2
585,1158,4
256,583,5
833,164,2
508,318,4
376,705,3
178,654,3
746,181,5
727,248,5
659,23,5
870,421,2
598,690,3
200,174,5
272,746,3
393,82,4
654,588,4
181,93,1
2,292,4
92,949,3
293,1048,3
291,1078,4
631,346,4
489,355,5
305,180,4
417,4,3
457,679,4
128,568,4
825,979,4
391,659,4
601,588,3
200,125,5
293,227,2
601,123,1
922,660,3
622,210,3
682,578,3
345,301,4
130,374,4
291,1471,3
878,474,5
738,89,5
877,286,2
659,86,5
327,161,3
292,228,5
848,633,3
942,322,3
463,936,2
870,385,3
145,209,4
757,423,3
509,245,2
326,633,4
654,147,3
158,174,5
12,754,4
387,1069,2
385,1103,3
650,378,3
622,207,5
618,192,5
64,1140,1
99,332,3
320,71,3
572,1171,3
198,64,4
758,353,4
496,356,2
387,969,3
918,972,5
435,245,2
716,25,4
889,1487,3
283,56,5
361,186,3
166,313,5
487,197,3
57,845,4
10,589,5
514,58,4
171,354,3
796,64,4
177,209,4
807,498,4
181,1296,1
92,304,4
399,284,2
433,205,3
194,1412,2
922,143,4
412,70,4
151,133,5
385,79,3
660,243,2
416,234,5
648,637,2
798,993,3
43,747,4
114,195,4
280,928,5
13,135,5
642,139,1
671,182,4
174,1,3
724,289,1
684,395,2
711,185,4
633,45,3
108,137,5
834,475,5
442,203,3
156,192,4
207,684,3
456,1009,5
503,20,5
832,328,3
756,1060,4
474,484,5
268,198,4
437,14,5
937,237,4
264,367,4
846,1249,3
924,172,4
16,591,4
90,478,5
92,147,2
533,257,4
324,248,5
110,1090,2
44,252,2
276,198,5
727,227,4
573,286,3
299,509,4
918,433,2
38,588,5
653,53,2
47,307,4
459,282,3
346,944,3
287,682,4
59,97,5
643,630,3
866,344,2
782,873,4
159,111,4
26,678,2
774,947,2
75,864,4
181,881,1
30,539,3
213,12,5
241,682,2
561,497,4
263,521,3
923,248,4
568,1286,4
805,748,2
766,202,3
727,747,2
286,153,5
504,462,4
57,410,3
593,144,4
726,255,2
854,123,1
889,381,4
648,173,5
764,77,4
315,121,2
230,162,4
303,1145,2
758,578,4
406,42,5
1,187,4
321,199,4
573,127,4
854,222,4
488,176,4
417,82,4
733,116,4
322,654,5
416,49,4
844,2,4
398,610,4
514,25,4
435,217,4
434,628,1
670,479,5
655,1061,2
756,234,3
387,651,2
271,13,4
323,150,4
87,629,4
70,69,4
916,198,4
249,723,4
200,325,5
100,1235,4
894,978,3
457,959,4
345,221,5
403,410,2
747,732,3
454,312,3
336,153,5
591,954,3
562,357,1
325,432,5
44,588,4
64,1063,3
1,124,5
886,506,4
639,451,4
312,529,5
393,117,4
670,483,5
268,260,3
311,204,5
385,293,3
403,597,2
656,750,2
665,315,4
51,203,4
214,171,4
144,516,2
881,11,4
897,371,2
659,174,4
387,4,3
408,272,4
416,348,3
22,117,4
374,566,3
68,117,4
600,265,3
607,855,4
145,761,4
174,239,4
833,441,1
286,142,4
276,472,3
929,50,4
6,517,4
923,685,4
664,449,2
704,134,5
658,69,4
303,402,4
880,92,4
92,980,3
181,1079,1
537,188,4
603,7,5
653,117,4
474,174,5
342,1016,1
56,597,3
878,921,4
59,204,5
294,979,3
608,514,5
419,275,5
95,191,5
465,191,4
561,673,3
194,52,4
290,158,5
533,845,4
533,70,4
929,188,4
798,231,2
585,970,3
194,124,4
870,288,4
291,686,5
921,133,5
214,298,3
838,258,5
532,1594,4
700,98,3
661,52,4
911,98,2
151,65,4
122,387,5
1,121,4
823,474,5
883,589,5
600,541,1
279,202,4
336,1012,5
13,326,3
456,216,4
721,321,3
860,4,4
624,1059,1
831,687,2
497,63,3
267,1401,4
560,7,3
883,66,3
83,663,5
380,186,3
234,417,3
332,226,5
429,47,4
457,529,4
735,331,3
6,511,5
132,1154,3
844,946,3
128,168,4
932,148,2
474,614,4
576,275,3
474,435,5
485,289,3
276,1194,3
694,1269,5
344,297,4
500,196,4
83,265,5
378,1042,3
334,71,3
749,204,4
619,651,5
158,183,3
312,4,3
503,70,4
299,166,4
387,357,5
457,553,5
938,993,5
134,539,4
347,268,4
298,866,3
667,962,2
730,257,5
890,204,4
608,216,5
347,282,5
771,137,4
179,682,5
184,729,3
273,307,2
69,50,5
661,615,4
720,319,3
775,333,4
807,374,3
602,181,5
270,118,3
764,742,3
94,561,3
919,582,5
349,25,3
537,200,3
125,8,4
405,30,1
68,50,5
92,423,3
543,179,4
7,503,4
553,519,5
276,209,4
507,1034,5
399,1279,3
492,654,4
682,708,3
686,318,5
600,947,4
748,515,4
92,993,4
773,1188,2
834,276,5
166,328,5
900,696,2
276,455,4
144,1138,4
207,73,3
178,873,3
916,367,3
374,620,3
795,2,3
457,540,3
374,1093,2
276,974,2
197,354,2
655,1233,3
279,13,3
712,49,3
13,160,4
458,596,4
468,153,5
747,216,2
110,54,4
90,132,5
253,243,2
274,472,3
738,603,5
780,433,1
117,597,4
457,216,5
603,380,4
63,20,3
429,735,4
42,627,2
373,625,4
472,173,5
458,709,4
930,235,2
318,458,4
60,492,5
848,845,5
627,195,4
429,789,4
840,176,3
833,219,4
582,121,3
472,831,5
387,1187,4
935,148,4
647,298,3
227,150,3
269,70,1
64,569,3
233,640,2
774,1419,1
119,550,4
393,323,2
518,847,5
711,568,3
648,111,5
178,8,4
706,742,2
347,125,5
318,208,4
43,699,4
870,70,4
523,508,3
347,357,5
450,142,5
892,625,3
31,136,5
664,81,5
198,70,3
535,357,2
327,13,2
833,488,5
92,80,2
299,150,5
932,447,3
235,512,5
682,568,3
449,410,3
862,177,4
397,298,4
457,747,4
